149;bunker;5254.00;12.10;1737.00;5.80;0
149;bunker;5157.00;11.50;1836.00;0.72;0
149;bunker;5200.00;11.90;1739.00;3.74;0
149;bunker;5324.00;12.30;1782.00;0.12;0
149;bunker;5233.00;12.00;1781.00;4.25;0
149;bunker;5167.00;10.75;1789.00;4.35;0
149;bunker;5207.00;11.45;1793.00;2.19;0
149;bunker;5166.00;10.30;1711.00;4.85;0
149;bunker;5294.00;11.10;1736.00;1.23;0
149;bunker;5285.00;12.20;1812.00;2.79;0
149;bunker;5058.00;11.60;1706.00;0.63;0
149;bunker;5113.00;10.50;1760.00;3.30;0
149;bunker;5224.00;11.40;1776.00;5.96;0
149;bunker;5074.00;10.70;1748.00;2.70;0
149;bunker;5177.00;11.50;1750.00;3.90;0
149;bunker;5096.00;10.85;1733.00;1.74;0
149;anti_air_building;5310.00;11.20;1770.00;4.41;0
149;anti_air_building;5103.00;10.60;1740.00;5.97;0
149;anti_air_building;5223.00;10.50;1851.00;2.35;0
149;synthetic_refinery;5190.00;11.20;1730.00;0.19;0
149;fuel_silo;5256.00;12.45;1802.00;1.39;0
149;radar_station;5188.00;11.90;1776.00;5.22;0
149;rocket_site;5058.00;11.35;1710.00;2.26;0
149;nuclear_reactor;5290.00;10.70;1769.00;4.92;0
150;arms_factory;4988.00;11.35;1690.00;2.05;0
150;arms_factory;4946.00;11.07;1645.00;4.71;0
150;arms_factory;5010.00;12.15;1680.00;2.55;0
150;arms_factory;4994.00;11.40;1634.00;4.11;0
150;arms_factory;5008.00;12.00;1668.00;0.49;0
150;arms_factory;4956.00;12.10;1627.00;3.15;0
150;industrial_complex;4933.00;11.60;1650.00;6.18;0
150;industrial_complex;4984.00;12.18;1616.00;1.10;0
150;industrial_complex;4958.00;11.25;1642.00;5.22;0
150;industrial_complex;5012.00;11.95;1676.00;3.06;0
150;industrial_complex;4938.00;12.55;1633.00;3.16;0
150;industrial_complex;4992.00;11.70;1690.00;1.00;0
150;air_base;4953.00;12.20;1624.00;3.67;0
150;supply_node;4974.00;11.50;1625.00;1.30;0
150;supply_node;5011.00;10.90;1740.00;2.78;0
150;supply_node;5003.00;12.20;1687.00;5.72;0
150;supply_node;4958.00;12.30;1684.00;2.02;0
150;supply_node;4936.00;11.70;1643.00;4.95;0
150;supply_node;4981.00;11.00;1659.00;1.60;0
150;bunker;4968.00;11.20;1620.00;4.18;0
150;bunker;4983.00;11.60;1699.00;0.56;0
150;bunker;5000.00;11.00;1733.00;2.12;0
150;bunker;4951.00;12.70;1679.00;6.24;0
150;bunker;4913.00;11.55;1644.00;1.17;0
150;bunker;4988.00;11.55;1667.00;5.29;0
150;anti_air_building;5001.00;11.95;1683.00;0.57;0
150;anti_air_building;4944.00;13.70;1691.00;3.23;0
150;anti_air_building;5005.00;11.70;1672.00;5.89;0
150;synthetic_refinery;4967.00;11.32;1629.00;3.73;0
150;fuel_silo;5018.00;12.05;1757.00;3.84;0
150;radar_station;4974.00;11.68;1682.00;2.56;0
150;rocket_site;4945.00;13.40;1697.00;5.80;0
150;nuclear_reactor;4980.00;11.50;1682.00;0.72;0
151;arms_factory;5198.00;11.20;1690.00;2.55;0
151;arms_factory;5032.00;11.50;1658.00;4.11;0
151;arms_factory;5148.00;11.20;1672.00;0.49;0
151;arms_factory;5121.00;10.90;1668.00;3.15;0
151;arms_factory;5243.00;10.80;1674.00;6.18;0
151;arms_factory;5073.00;10.23;1648.00;1.10;0
151;industrial_complex;5058.00;11.68;1596.00;5.22;0
151;industrial_complex;5146.00;10.50;1632.00;3.06;0
151;industrial_complex;5093.00;11.07;1715.00;3.16;0
151;industrial_complex;5087.00;11.03;1665.00;1.00;0
151;industrial_complex;5060.00;11.80;1694.00;3.67;0
151;industrial_complex;5047.00;11.10;1620.00;0.05;0
151;air_base;5017.00;12.20;1660.00;1.61;0
151;supply_node;5100.00;11.10;1584.00;5.72;0
151;supply_node;5160.00;11.00;1670.00;2.02;0
151;supply_node;5070.00;11.70;1603.00;4.95;0
151;supply_node;5021.00;11.90;1644.00;1.60;0
151;supply_node;5099.00;11.62;1628.00;3.09;0
151;supply_node;5145.00;10.50;1630.00;0.84;0
151;supply_node;5125.00;11.40;1600.00;2.32;0
151;supply_node;5075.00;10.95;1662.00;5.25;0
151;supply_node;5193.00;11.40;1684.00;3.02;0
151;supply_node;5231.00;10.65;1683.00;4.49;0
151;supply_node;5041.00;12.10;1684.00;1.14;0
151;supply_node;5092.00;10.95;1694.00;3.73;0
151;supply_node;5139.00;10.90;1690.00;0.38;0
151;supply_node;5119.00;11.03;1658.00;3.32;0
151;supply_node;5043.00;10.50;1585.00;5.90;0
151;supply_node;5194.00;10.40;1645.00;2.56;0
151;supply_node;5002.00;11.70;1606.00;4.03;0
151;supply_node;5056.00;10.85;1637.00;1.79;0
151;supply_node;5034.00;11.50;1613.00;4.72;0
151;bunker;5175.00;11.00;1682.00;0.12;0
151;bunker;5081.00;10.60;1655.00;4.25;0
151;bunker;5062.00;11.32;1629.00;4.35;0
151;bunker;5059.00;11.80;1612.00;2.19;0
151;bunker;5078.00;11.25;1631.00;4.85;0
151;bunker;5116.00;11.70;1596.00;1.23;0
151;bunker;5127.00;10.28;1699.00;2.79;0
151;bunker;5116.00;11.10;1645.00;0.63;0
151;bunker;5023.00;11.25;1629.00;3.30;0
151;bunker;5103.00;11.30;1588.00;5.96;0
151;bunker;5113.00;10.30;1688.00;2.70;0
151;bunker;5185.00;10.50;1635.00;3.90;0
151;bunker;5016.00;11.00;1619.00;1.74;0
151;bunker;5229.00;10.80;1687.00;4.41;0
151;bunker;5163.00;10.55;1688.00;5.97;0
151;bunker;5151.00;10.70;1625.00;2.35;0
151;bunker;4991.00;12.20;1615.00;0.19;0
151;bunker;5038.00;12.05;1685.00;1.39;0
151;bunker;5027.00;10.85;1587.00;4.42;0
151;anti_air_building;5098.00;10.75;1703.00;2.26;0
151;anti_air_building;5070.00;10.40;1659.00;4.92;0
151;anti_air_building;5060.00;12.10;1606.00;0.19;0
151;synthetic_refinery;5018.00;11.00;1613.00;2.86;0
151;fuel_silo;5144.00;11.10;1684.00;0.70;0
151;radar_station;5120.00;11.20;1641.00;1.82;0
151;rocket_site;5140.00;10.60;1635.00;4.93;0
151;nuclear_reactor;5108.00;11.00;1579.00;1.31;0
152;arms_factory;4594.00;12.00;1743.00;0.49;0
152;arms_factory;4725.00;15.15;1732.00;3.15;0
152;arms_factory;4713.00;15.30;1679.00;6.18;0
152;arms_factory;4549.00;13.80;1841.00;1.10;0
152;arms_factory;4607.00;11.40;1735.00;5.22;0
152;arms_factory;4549.00;10.50;1770.00;3.06;0
152;industrial_complex;4590.00;12.43;1714.00;3.16;0
152;industrial_complex;4717.00;14.20;1700.00;1.00;0
152;industrial_complex;4636.00;12.48;1805.00;3.67;0
152;industrial_complex;4644.00;11.65;1693.00;0.05;0
152;industrial_complex;4606.00;13.62;1690.00;1.61;0
152;industrial_complex;4735.00;12.95;1661.00;5.73;0
152;air_base;4686.00;12.40;1721.00;0.65;0
152;supply_node;4585.00;12.00;1774.00;4.95;0
152;supply_node;4677.00;11.62;1734.00;1.60;0
152;supply_node;4576.00;12.10;1732.00;3.09;0
152;supply_node;4610.00;12.20;1704.00;0.84;0
152;supply_node;4637.00;12.15;1786.00;2.32;0
152;supply_node;4709.00;15.65;1666.00;5.25;0
152;supply_node;4586.00;13.50;1814.00;3.02;0
152;supply_node;4709.00;12.78;1637.00;4.49;0
152;supply_node;4625.00;11.00;1749.00;1.14;0
152;supply_node;4527.00;12.78;1821.00;3.73;0
152;supply_node;4656.00;10.30;1617.00;0.38;0
152;supply_node;4649.00;11.40;1682.00;3.32;0
152;supply_node;4623.00;11.00;1624.00;5.90;0
152;supply_node;4552.00;14.60;1856.00;2.56;0
152;supply_node;4713.00;15.20;1716.00;4.03;0
152;supply_node;4624.00;14.90;1655.00;1.79;0
152;supply_node;4739.00;13.00;1680.00;4.72;0
152;supply_node;4554.00;11.30;1786.00;6.21;0
152;supply_node;4691.00;10.85;1612.00;3.96;0
152;supply_node;4646.00;10.85;1712.00;5.44;0
152;supply_node;4670.00;11.25;1648.00;2.09;0
152;supply_node;4685.00;13.25;1690.00;6.14;0
152;supply_node;4642.00;10.65;1649.00;1.33;0
152;supply_node;4742.00;12.35;1631.00;4.27;0
152;bunker;4538.00;12.65;1801.00;0.63;0
152;bunker;4740.00;13.15;1716.00;3.30;0
152;bunker;4568.00;14.60;1861.00;5.96;0
152;bunker;4656.00;11.10;1742.00;2.70;0
152;bunker;4646.00;11.45;1694.00;3.90;0
152;bunker;4658.00;10.50;1620.00;1.74;0
152;bunker;4576.00;11.68;1776.00;4.41;0
152;bunker;4538.00;12.03;1788.00;5.97;0
152;bunker;4646.00;10.30;1722.00;2.35;0
152;bunker;4722.00;13.10;1636.00;0.19;0
152;bunker;4593.00;13.90;1830.00;1.39;0
152;bunker;4689.00;12.60;1719.00;4.42;0
152;bunker;4625.00;12.45;1698.00;2.26;0
152;bunker;4746.00;12.55;1689.00;4.92;0
152;bunker;4682.00;13.30;1695.00;0.19;0
152;bunker;4630.00;12.20;1785.00;2.86;0
152;bunker;4746.00;12.95;1639.00;0.70;0
152;bunker;4625.00;12.80;1647.00;1.91;0
152;bunker;4666.00;11.50;1650.00;4.93;0
152;bunker;4618.00;11.20;1618.00;1.31;0
152;bunker;4722.00;14.68;1677.00;3.97;0
152;bunker;4583.00;12.18;1737.00;0.35;0
152;bunker;4677.00;10.40;1612.00;3.37;0
152;bunker;4640.00;12.43;1660.00;6.04;0
152;anti_air_building;4584.00;12.50;1799.00;2.42;0
152;anti_air_building;4660.00;10.30;1630.00;0.26;0
152;anti_air_building;4511.00;11.62;1804.00;0.36;0
152;synthetic_refinery;4569.00;12.15;1786.00;4.48;0
152;fuel_silo;4717.00;12.15;1631.00;0.86;0
152;radar_station;4635.00;11.30;1739.00;4.23;0
152;rocket_site;4705.00;15.80;1658.00;5.09;0
152;nuclear_reactor;4656.00;11.40;1701.00;2.93;0
153;arms_factory;4771.00;11.20;1672.00;6.18;0
153;arms_factory;4815.00;13.65;1642.00;1.10;0
153;arms_factory;4893.00;11.50;1656.00;5.22;0
153;arms_factory;4784.00;11.10;1666.00;3.06;0
153;arms_factory;4806.00;12.45;1645.00;3.16;0
153;arms_factory;4855.00;14.85;1682.00;1.00;0
153;industrial_complex;4871.00;14.05;1703.00;3.67;0
153;industrial_complex;4827.00;15.23;1606.00;0.05;0
153;industrial_complex;4866.00;13.65;1676.00;1.61;0
153;industrial_complex;4831.00;13.95;1724.00;5.73;0
153;industrial_complex;4823.00;15.75;1601.00;0.65;0
153;industrial_complex;4835.00;15.05;1694.00;4.78;0
153;air_base;4863.00;12.15;1606.00;0.06;0
153;supply_node;4892.00;11.65;1659.00;3.09;0
153;supply_node;4782.00;11.70;1685.00;0.84;0
153;supply_node;4821.00;14.00;1647.00;2.32;0
153;supply_node;4761.00;11.70;1653.00;5.25;0
153;supply_node;4861.00;12.07;1615.00;3.02;0
153;supply_node;4852.00;13.70;1658.00;4.49;0
153;supply_node;4834.00;15.05;1709.00;1.14;0
153;supply_node;4897.00;10.55;1626.00;3.73;0
153;supply_node;4829.00;14.82;1611.00;0.38;0
153;supply_node;4869.00;13.40;1689.00;3.32;0
153;supply_node;4816.00;13.80;1683.00;5.90;0
153;supply_node;4790.00;11.65;1645.00;2.56;0
153;bunker;4877.00;10.30;1630.00;5.80;0
153;bunker;4798.00;13.25;1688.00;0.72;0
153;bunker;4834.00;14.10;1722.00;3.74;0
153;bunker;4791.00;11.90;1641.00;0.12;0
153;bunker;4863.00;14.20;1698.00;4.25;0
153;bunker;4826.00;14.75;1692.00;4.35;0
153;bunker;4898.00;12.80;1675.00;2.19;0
153;bunker;4846.00;13.40;1622.00;4.85;0
153;bunker;4836.00;14.80;1660.00;1.23;0
153;bunker;4807.00;12.18;1650.00;2.79;0
153;bunker;4773.00;11.75;1643.00;0.63;0
153;bunker;4821.00;14.38;1612.00;3.30;0
153;anti_air_building;4805.00;14.05;1688.00;5.96;0
153;anti_air_building;4876.00;13.15;1676.00;2.70;0
153;anti_air_building;4841.00;14.70;1724.00;3.90;0
153;synthetic_refinery;4882.00;10.50;1630.00;1.74;0
153;fuel_silo;4845.00;15.35;1694.00;4.41;0
153;radar_station;4831.00;14.25;1660.00;0.11;0
153;rocket_site;4859.00;12.60;1631.00;2.35;0
153;nuclear_reactor;4766.00;11.95;1647.00;0.19;0
154;arms_factory;442.00;11.00;1635.00;5.22;0
154;arms_factory;483.00;10.30;1726.00;3.06;0
154;arms_factory;507.00;10.30;1636.00;3.16;0
154;arms_factory;342.00;12.90;1679.00;1.00;0
154;arms_factory;411.00;11.90;1668.00;3.67;0
154;arms_factory;278.00;12.10;1648.00;0.05;0
154;industrial_complex;424.00;11.30;1705.00;1.61;0
154;industrial_complex;463.00;11.30;1731.00;5.73;0
154;industrial_complex;479.00;10.85;1719.00;0.65;0
154;industrial_complex;322.00;12.03;1574.00;4.78;0
154;industrial_complex;438.00;11.30;1670.00;0.06;0
154;industrial_complex;382.00;10.50;1580.00;4.18;0
154;air_base;417.00;11.40;1707.00;0.56;0
154;supply_node;321.00;12.40;1639.00;2.32;0
154;supply_node;345.00;13.57;1665.00;5.25;0
154;supply_node;420.00;10.30;1527.00;3.02;0
154;supply_node;434.00;10.40;1553.00;4.49;0
154;supply_node;471.00;10.55;1799.00;1.14;0
154;supply_node;468.00;11.25;1714.00;3.73;0
154;supply_node;387.00;10.60;1476.00;0.38;0
154;supply_node;354.00;11.60;1612.00;3.32;0
154;supply_node;455.00;10.60;1656.00;5.90;0
154;supply_node;392.00;10.45;1540.00;2.56;0
154;supply_node;378.00;10.53;1592.00;4.03;0
154;supply_node;503.00;10.30;1623.00;1.79;0
154;supply_node;396.00;10.23;1506.00;4.72;0
154;supply_node;344.00;11.40;1555.00;6.21;0
154;supply_node;473.00;10.53;1761.00;3.96;0
154;supply_node;410.00;11.70;1710.00;5.44;0
154;supply_node;390.00;12.95;1663.00;2.09;0
154;supply_node;421.00;11.40;1640.00;6.14;0
154;supply_node;306.00;12.73;1601.00;1.33;0
154;supply_node;447.00;11.10;1618.00;4.27;0
154;supply_node;359.00;10.45;1526.00;0.57;0
154;supply_node;464.00;10.60;1566.00;3.51;0
154;supply_node;395.00;11.75;1620.00;4.98;0
154;supply_node;475.00;10.65;1683.00;2.74;0
154;supply_node;427.00;11.40;1679.00;5.68;0
154;supply_node;422.00;10.40;1598.00;0.87;0
154;supply_node;441.00;11.40;1733.00;4.91;0
154;supply_node;477.00;11.00;1615.00;0.11;0
154;supply_node;285.00;12.70;1639.00;3.05;0
154;supply_node;497.00;11.00;1711.00;0.80;0
154;supply_node;409.00;9.88;1571.00;2.28;0
154;supply_node;369.00;14.95;1689.00;5.22;0
154;supply_node;486.00;10.50;1646.00;1.52;0
154;supply_node;365.00;11.70;1640.00;4.45;0
154;supply_node;334.00;11.90;1590.00;1.11;0
154;supply_node;487.00;10.50;1590.00;3.69;0
154;supply_node;452.00;11.00;1586.00;0.35;0
154;supply_node;369.00;10.30;1564.00;1.82;0
154;supply_node;455.00;10.30;1544.00;5.86;0
154;naval_base;485.00;9.90;1797.00;-3.82;8604
154;naval_base;486.00;10.23;1576.00;0.98;8780
154;naval_base;492.00;10.25;1746.00;-4.67;8515
154;naval_base;493.00;10.30;1687.00;1.34;8861
154;naval_base;493.00;10.20;1651.00;-3.85;8861
154;naval_base;419.00;9.55;1509.00;0.90;8780
154;naval_base;391.00;9.90;1498.00;-1.46;8743
154;naval_base;510.00;10.25;1638.00;-4.12;8861
154;naval_base;498.00;10.30;1723.00;-4.07;8861
154;naval_base;373.00;9.55;1514.00;0.17;8743
154;naval_base;462.00;9.55;1547.00;0.59;8780
154;naval_base;375.00;9.55;1472.00;-3.14;8743
154;naval_base;478.00;10.28;1566.00;1.11;8780
154;naval_base;480.00;10.28;1731.00;-3.90;8861
154;naval_base;446.00;10.20;1544.00;0.59;8780
154;bunker;399.00;12.00;1645.00;4.99;0
154;bunker;405.00;12.15;1705.00;1.38;0
154;bunker;494.00;10.57;1699.00;4.04;0
154;bunker;475.00;10.60;1763.00;5.60;0
154;bunker;397.00;10.50;1498.00;3.44;0
154;bunker;347.00;12.12;1568.00;4.64;0
154;bunker;464.00;11.20;1678.00;2.48;0
154;bunker;373.00;14.30;1689.00;4.05;0
154;bunker;318.00;11.10;1651.00;0.43;0
154;bunker;438.00;11.35;1671.00;3.09;0
154;bunker;489.00;10.30;1586.00;6.11;0
154;bunker;367.00;13.80;1666.00;3.95;0
154;bunker;431.00;11.10;1734.00;5.16;0
154;bunker;341.00;11.55;1580.00;3.00;0
154;bunker;456.00;10.80;1566.00;4.56;0
154;bunker;416.00;11.70;1625.00;0.94;0
154;bunker;488.00;10.95;1713.00;3.60;0
154;bunker;450.00;11.10;1608.00;1.44;0
154;bunker;373.00;10.50;1542.00;1.55;0
154;bunker;393.00;10.50;1476.00;5.67;0
154;bunker;282.00;12.10;1647.00;2.05;0
154;bunker;340.00;11.70;1612.00;4.71;0
154;bunker;371.00;10.50;1531.00;1.45;0
154;bunker;490.00;10.30;1651.00;4.11;0
154;bunker;430.00;11.00;1608.00;0.50;0
154;bunker;362.00;13.20;1657.00;2.05;0
154;bunker;429.00;10.40;1551.00;6.18;0
154;bunker;461.00;11.00;1806.00;1.10;0
154;bunker;471.00;11.00;1629.00;5.22;0
154;bunker;422.00;10.30;1515.00;0.50;0
154;bunker;503.00;10.30;1611.00;4.62;0
154;bunker;445.00;10.55;1592.00;5.83;0
154;bunker;380.00;10.55;1593.00;3.67;0
154;bunker;466.00;10.60;1654.00;0.40;0
154;bunker;324.00;11.70;1604.00;1.61;0
154;bunker;412.00;10.23;1557.00;5.73;0
154;bunker;358.00;10.53;1569.00;2.12;0
154;bunker;403.00;11.90;1627.00;3.68;0
154;bunker;459.00;10.30;1550.00;0.06;0
154;coastal_bunker;507.00;9.60;1706.00;-4.07;0
154;coastal_bunker;502.00;9.90;1641.00;-3.85;0
154;coastal_bunker;482.00;9.55;1733.00;-3.90;0
154;coastal_bunker;394.00;9.90;1490.00;-1.46;0
154;coastal_bunker;449.00;9.55;1542.00;0.59;0
154;coastal_bunker;446.00;10.20;1543.00;0.59;0
154;coastal_bunker;480.00;10.23;1824.00;-3.82;0
154;coastal_bunker;496.00;9.90;1753.00;-4.67;0
154;coastal_bunker;473.00;9.88;1553.00;1.11;0
154;coastal_bunker;514.00;10.25;1625.00;-4.12;0
154;coastal_bunker;485.00;10.30;1675.00;1.34;0
154;coastal_bunker;383.00;9.93;1481.00;-3.14;0
154;coastal_bunker;427.00;9.55;1515.00;0.90;0
154;coastal_bunker;359.00;9.50;1514.00;0.17;0
154;coastal_bunker;497.00;9.93;1596.00;0.98;0
154;dockyard;510.00;10.20;1618.00;-4.12;0
154;anti_air_building;393.00;11.50;1615.00;4.25;0
154;anti_air_building;474.00;10.50;1757.00;4.35;0
154;anti_air_building;473.00;10.50;1750.00;2.19;0
154;synthetic_refinery;469.00;10.80;1787.00;4.85;0
154;fuel_silo;385.00;14.03;1700.00;0.13;0
154;radar_station;391.00;12.30;1649.00;4.10;0
154;rocket_site;404.00;11.70;1617.00;0.63;0
154;nuclear_reactor;472.00;10.55;1650.00;3.30;0
155;arms_factory;2720.00;12.12;1558.00;3.16;0
155;arms_factory;2712.00;11.60;1778.00;1.00;0
155;arms_factory;2844.00;11.90;1634.00;3.67;0
155;arms_factory;2696.00;11.60;1838.00;0.05;0
155;arms_factory;2871.00;11.50;1571.00;1.61;0
155;arms_factory;2688.00;13.57;1636.00;5.73;0
155;industrial_complex;2822.00;10.50;1604.00;0.65;0
155;industrial_complex;2776.00;11.50;1734.00;4.78;0
155;industrial_complex;2874.00;13.90;1712.00;0.06;0
155;industrial_complex;2746.00;13.90;1607.00;4.18;0
155;industrial_complex;2694.00;13.80;1630.00;0.56;0
155;industrial_complex;2834.00;10.80;1561.00;2.12;0
155;air_base;2743.00;12.73;1680.00;6.24;0
155;supply_node;2860.00;12.45;1719.00;3.02;0
155;supply_node;2642.00;10.70;1805.00;4.49;0
155;supply_node;2832.00;10.70;1559.00;1.14;0
155;supply_node;2739.00;13.45;1638.00;3.73;0
155;supply_node;2688.00;10.53;1732.00;0.38;0
155;supply_node;2903.00;16.12;1657.00;3.32;0
155;supply_node;2794.00;14.05;1686.00;5.90;0
155;supply_node;2772.00;13.93;1652.00;2.56;0
155;supply_node;2732.00;11.68;1561.00;4.03;0
155;supply_node;2840.00;11.78;1656.00;1.79;0
155;supply_node;2694.00;12.10;1813.00;4.72;0
155;supply_node;2850.00;11.35;1536.00;6.21;0
155;supply_node;2781.00;12.15;1577.00;3.96;0
155;supply_node;2667.00;14.05;1635.00;5.44;0
155;supply_node;2702.00;14.38;1614.00;2.09;0
155;supply_node;2776.00;11.90;1761.00;6.14;0
155;supply_node;2752.00;12.75;1695.00;1.33;0
155;supply_node;2713.00;12.80;1653.00;4.27;0
155;supply_node;2802.00;12.82;1617.00;0.57;0
155;supply_node;2743.00;12.18;1776.00;3.51;0
155;supply_node;2839.00;10.50;1590.00;4.98;0
155;supply_node;2665.00;10.80;1763.00;2.74;0
155;supply_node;2921.00;13.70;1702.00;5.68;0
155;supply_node;2680.00;11.85;1662.00;0.87;0
155;supply_node;2879.00;12.20;1587.00;4.91;0
155;supply_node;2829.00;12.00;1746.00;0.11;0
155;supply_node;2885.00;14.00;1626.00;3.05;0
155;supply_node;2705.00;12.20;1550.00;0.80;0
155;supply_node;2730.00;13.55;1590.00;2.28;0
155;supply_node;2858.00;11.70;1626.00;5.22;0
155;supply_node;2791.00;11.40;1722.00;1.52;0
155;supply_node;2678.00;10.95;1847.00;4.45;0
155;supply_node;2765.00;14.10;1610.00;1.11;0
155;supply_node;2870.00;17.68;1680.00;3.69;0
155;supply_node;2716.00;10.95;1681.00;0.35;0
155;supply_node;2835.00;11.48;1696.00;1.82;0
155;supply_node;2693.00;12.90;1579.00;5.86;0
155;supply_node;2802.00;10.60;1559.00;2.52;0
155;supply_node;2882.00;12.75;1552.00;4.00;0
155;supply_node;2665.00;11.00;1695.00;1.75;0
155;supply_node;2733.00;10.30;1729.00;3.23;0
155;supply_node;2706.00;11.30;1771.00;6.17;0
155;supply_node;2628.00;11.03;1845.00;3.93;0
155;supply_node;2743.00;12.95;1816.00;5.40;0
155;supply_node;2891.00;14.50;1713.00;2.05;0
155;supply_node;2812.00;13.48;1657.00;4.64;0
155;supply_node;2832.00;11.35;1622.00;1.29;0
155;supply_node;2810.00;10.40;1585.00;4.23;0
155;supply_node;2756.00;13.50;1576.00;0.53;0
155;supply_node;2855.00;10.50;1570.00;3.47;0
155;supply_node;2821.00;12.75;1533.00;4.94;0
155;naval_base;2603.00;10.25;1866.00;-2.54;8648
155;naval_base;2684.00;9.95;1869.00;-2.97;8759
155;bunker;2827.00;13.10;1528.00;1.38;0
155;bunker;2771.00;11.70;1763.00;4.04;0
155;bunker;2818.00;11.90;1763.00;5.60;0
155;bunker;2655.00;10.85;1692.00;3.44;0
155;bunker;2705.00;13.45;1587.00;4.64;0
155;bunker;2726.00;11.32;1678.00;2.48;0
155;bunker;2733.00;13.20;1828.00;4.05;0
155;bunker;2860.00;12.40;1707.00;0.43;0
155;bunker;2889.00;16.80;1698.00;3.09;0
155;bunker;2785.00;12.82;1610.00;6.11;0
155;bunker;2772.00;11.03;1729.00;3.95;0
155;bunker;2799.00;11.35;1601.00;5.16;0
155;bunker;2818.00;13.28;1678.00;3.00;0
155;bunker;2676.00;11.30;1670.00;4.56;0
155;bunker;2807.00;10.35;1557.00;0.94;0
155;bunker;2674.00;11.30;1826.00;3.60;0
155;bunker;2660.00;14.30;1626.00;1.44;0
155;bunker;2706.00;11.38;1754.00;1.55;0
155;bunker;2870.00;18.35;1669.00;5.67;0
155;bunker;2859.00;12.25;1710.00;2.05;0
155;bunker;2787.00;13.65;1687.00;4.71;0
155;bunker;2719.00;14.55;1603.00;1.45;0
155;bunker;2735.00;12.40;1664.00;4.11;0
155;bunker;2796.00;11.10;1591.00;0.50;0
155;bunker;2833.00;10.90;1554.00;2.05;0
155;bunker;2865.00;15.60;1648.00;6.18;0
155;bunker;2730.00;12.80;1796.00;1.10;0
155;bunker;2910.00;14.60;1644.00;5.22;0
155;bunker;2756.00;13.15;1671.00;0.50;0
155;bunker;2887.00;13.00;1605.00;4.62;0
155;bunker;2860.00;10.70;1550.00;5.83;0
155;bunker;2732.00;14.60;1609.00;3.67;0
155;bunker;2902.00;16.65;1695.00;0.40;0
155;bunker;2822.00;10.50;1605.00;1.61;0
155;bunker;2762.00;12.85;1700.00;5.73;0
155;bunker;2709.00;10.30;1719.00;2.12;0
155;bunker;2627.00;10.45;1796.00;3.68;0
155;bunker;2879.00;12.25;1545.00;0.06;0
155;bunker;2880.00;12.35;1584.00;4.18;0
155;bunker;2620.00;10.70;1852.00;4.28;0
155;bunker;2671.00;11.30;1812.00;2.12;0
155;bunker;2738.00;14.30;1627.00;4.79;0
155;bunker;2842.00;10.20;1575.00;1.17;0
155;bunker;2738.00;10.50;1739.00;4.18;0
155;bunker;2831.00;10.40;1589.00;0.57;0
155;bunker;2656.00;11.10;1768.00;4.69;0
155;bunker;2843.00;14.30;1672.00;5.90;0
155;bunker;2781.00;12.05;1572.00;2.63;0
155;bunker;2759.00;13.50;1576.00;5.30;0
155;bunker;2715.00;12.50;1548.00;1.68;0
155;bunker;2734.00;12.15;1571.00;4.34;0
155;coastal_bunker;2675.00;9.55;1866.00;-2.97;0
155;coastal_bunker;2642.00;10.25;1859.00;-4.05;0
155;dockyard;2693.00;10.30;1870.00;-2.97;0
155;anti_air_building;2782.00;12.75;1603.00;4.25;0
155;anti_air_building;2850.00;10.90;1612.00;4.35;0
155;anti_air_building;2819.00;10.30;1557.00;2.19;0
155;synthetic_refinery;2742.00;12.53;1675.00;4.85;0
155;fuel_silo;2750.00;13.75;1599.00;0.13;0
155;radar_station;2771.00;12.78;1693.00;4.10;0
155;rocket_site;2823.00;10.50;1598.00;0.63;0
155;nuclear_reactor;2844.00;12.10;1707.00;3.30;0
156;arms_factory;4610.00;13.88;1648.00;0.05;0
156;arms_factory;4577.00;13.10;1637.00;1.61;0
156;arms_factory;4492.00;11.55;1838.00;5.73;0
156;arms_factory;4568.00;13.70;1696.00;0.65;0
156;arms_factory;4606.00;14.07;1677.00;4.78;0
156;arms_factory;4579.00;14.60;1645.00;0.06;0
156;industrial_complex;4599.00;13.00;1633.00;4.18;0
156;industrial_complex;4553.00;12.55;1711.00;0.56;0
156;industrial_complex;4551.00;13.55;1692.00;2.12;0
156;industrial_complex;4580.00;14.55;1674.00;6.24;0
156;industrial_complex;4493.00;13.30;1752.00;1.17;0
156;industrial_complex;4460.00;11.30;1740.00;5.29;0
156;air_base;4576.00;13.45;1702.00;0.57;0
156;supply_node;4531.00;12.12;1619.00;3.73;0
156;supply_node;4610.00;11.10;1597.00;0.38;0
156;supply_node;4520.00;11.70;1766.00;3.32;0
156;supply_node;4486.00;12.73;1742.00;5.90;0
156;supply_node;4595.00;14.45;1670.00;2.56;0
156;supply_node;4483.00;11.60;1825.00;4.03;0
156;supply_node;4592.00;11.05;1576.00;1.79;0
156;supply_node;4525.00;13.30;1702.00;4.72;0
156;supply_node;4547.00;15.25;1652.00;6.21;0
156;supply_node;4509.00;12.43;1668.00;3.96;0
156;supply_node;4565.00;11.28;1605.00;5.44;0
156;supply_node;4566.00;10.50;1576.00;2.09;0
156;supply_node;4562.00;14.00;1691.00;6.14;0
156;supply_node;4536.00;10.50;1595.00;1.33;0
156;supply_node;4584.00;13.20;1634.00;4.27;0
156;supply_node;4503.00;11.50;1635.00;0.57;0
